game_id,date,location,team,opp,score,opp_score,old_elo,opp_elo,elo_diff,result_class
2024-03-26TajikistanSaudi Arabia,2024-03-26,World Cup  and  Asian Cup qualifier in Tajikistan,Saudi Arabia,Tajikistan,1,1,1620,1380,240,D
2024-03-26ThailandSouth Korea,2024-03-26,World Cup  and  Asian Cup qualifier in Thailand,South Korea,Thailand,3,0,1712,1435,277,T1
2024-03-26ThailandSouth Korea,2024-03-26,World Cup  and  Asian Cup qualifier in Thailand,Thailand,South Korea,0,3,1435,1712,-277,T2
2024-03-26TongaCook Islands,2024-03-26,Oceania Nations Cup qualifier in Tonga,Tonga,Cook Islands,0,1,497,669,-172,T2
2024-03-26TongaCook Islands,2024-03-26,Oceania Nations Cup qualifier in Tonga,Cook Islands,Tonga,1,0,669,497,172,T1
2024-03-26TurkmenistanIran,2024-03-26,World Cup  and  Asian Cup qualifier in Turkmenistan,Iran,Turkmenistan,1,0,1816,1214,602,T1
2024-03-26TurkmenistanIran,2024-03-26,World Cup  and  Asian Cup qualifier in Turkmenistan,Turkmenistan,Iran,0,1,1214,1816,-602,T2
2024-03-26Turks and Caicos IslandsAnguilla,2024-03-26,World Cup qualifier in Turks and Caicos Islands,Turks and Caicos Islands,Anguilla,1,1,702,559,143,D
2024-03-26Turks and Caicos IslandsAnguilla,2024-03-26,World Cup qualifier in Turks and Caicos Islands,Anguilla,Turks and Caicos Islands,1,1,559,702,-143,D
2024-03-26UkraineIceland,2024-03-26,European Championship qualifier in Poland,Ukraine,Iceland,2,1,1857,1551,306,T1
2024-03-26UkraineIceland,2024-03-26,European Championship qualifier in Poland,Iceland,Ukraine,1,2,1551,1857,-306,T2
2024-03-26United Arab EmiratesYemen,2024-03-26,World Cup  and  Asian Cup qualifier in Saudi Arabia,Yemen,United Arab Emirates,0,3,1100,1502,-402,T2
2024-03-26United Arab EmiratesYemen,2024-03-26,World Cup  and  Asian Cup qualifier in Saudi Arabia,United Arab Emirates,Yemen,3,0,1502,1100,402,T1
2024-03-26UzbekistanHong Kong,2024-03-26,World Cup  and  Asian Cup qualifier in Uzbekistan,Uzbekistan,Hong Kong,3,0,1665,1057,608,T1
2024-03-26UzbekistanHong Kong,2024-03-26,World Cup  and  Asian Cup qualifier in Uzbekistan,Hong Kong,Uzbekistan,0,3,1057,1665,-608,T2
2024-03-26VietnamIndonesia,2024-03-26,World Cup  and  Asian Cup qualifier in Vietnam,Indonesia,Vietnam,3,0,1294,1315,-21,T1
2024-03-26VietnamIndonesia,2024-03-26,World Cup  and  Asian Cup qualifier in Vietnam,Vietnam,Indonesia,0,3,1315,1294,21,T2
2024-03-26WalesPoland,2024-03-26,European Championship qualifier in Wales,Wales,Poland,0,0,1716,1715,1,D
2024-03-26WalesPoland,2024-03-26,European Championship qualifier in Wales,Poland,Wales,0,0,1715,1716,-1,D
2024-04-06Northern Mariana IslandsGuam,2024-04-06,Friendly in the Northern Mariana Islands,Northern Mariana Islands,Guam,2,2,434,698,-264,D
2024-04-06Northern Mariana IslandsGuam,2024-04-06,Friendly in the Northern Mariana Islands,Guam,Northern Mariana Islands,2,2,698,434,264,D
2024-04-07Northern Mariana IslandsGuam,2024-04-07,Friendly in the Northern Mariana Islands,Northern Mariana Islands,Guam,2,1,438,694,-256,T1
2024-04-07Northern Mariana IslandsGuam,2024-04-07,Friendly in the Northern Mariana Islands,Guam,Northern Mariana Islands,1,2,694,438,256,T2
2024-05-02St Vincent & GrenadinesDominica,2024-05-02,Friendly in Saint Vincent and the Grenadines,St Vincent & Grenadines,Dominica,1,3,1078,1001,77,T2
2024-05-02St Vincent & GrenadinesDominica,2024-05-02,Friendly in Saint Vincent and the Grenadines,Dominica,St Vincent & Grenadines,3,1,1001,1078,-77,T1
2024-05-05St Vincent & GrenadinesDominica,2024-05-05,Friendly in Saint Vincent and the Grenadines,Dominica,St Vincent & Grenadines,0,2,1023,1056,-33,T2
2024-05-05St Vincent & GrenadinesDominica,2024-05-05,Friendly in Saint Vincent and the Grenadines,St Vincent & Grenadines,Dominica,2,0,1056,1023,33,T1
2024-05-13Trinidad and TobagoGuyana,2024-05-13,Friendly in Trinidad and Tobago,Guyana,Trinidad and Tobago,1,2,1273,1417,-144,T2
2024-05-13Trinidad and TobagoGuyana,2024-05-13,Friendly in Trinidad and Tobago,Trinidad and Tobago,Guyana,2,1,1417,1273,144,T1
2024-05-15SudanTanzania,2024-05-15,Friendly in Saudi Arabia,Tanzania,Sudan,1,2,1355,1314,41,T2
2024-05-15SudanTanzania,2024-05-15,Friendly in Saudi Arabia,Sudan,Tanzania,2,1,1314,1355,-41,T1
2024-05-15Trinidad and TobagoGuyana,2024-05-15,Friendly in Trinidad and Tobago,Guyana,Trinidad and Tobago,0,2,1269,1421,-152,T2
2024-05-15Trinidad and TobagoGuyana,2024-05-15,Friendly in Trinidad and Tobago,Trinidad and Tobago,Guyana,2,0,1421,1269,152,T1
2024-05-19SudanTanzania,2024-05-19,Friendly in Saudi Arabia,Sudan,Tanzania,1,1,1325,1344,-19,D
2024-05-19SudanTanzania,2024-05-19,Friendly in Saudi Arabia,Tanzania,Sudan,1,1,1344,1325,19,D
2024-05-26GrenadaSt Vincent & Grenadines,2024-05-26,Friendly in Grenada,Grenada,St Vincent & Grenadines,0,3,1096,1066,30,T2
2024-05-26GrenadaSt Vincent & Grenadines,2024-05-26,Friendly in Grenada,St Vincent & Grenadines,Grenada,3,0,1066,1096,-30,T1
2024-05-26GuatemalaNicaragua,2024-05-26,Friendly in the United States,Guatemala,Nicaragua,1,1,1487,1316,171,D
2024-05-26GuatemalaNicaragua,2024-05-26,Friendly in the United States,Nicaragua,Guatemala,1,1,1316,1487,-171,D
2024-05-31Costa RicaUruguay,2024-05-31,Friendly in Costa Rica,Costa Rica,Uruguay,0,0,1605,1989,-384,D
2024-05-31Costa RicaUruguay,2024-05-31,Friendly in Costa Rica,Uruguay,Costa Rica,0,0,1989,1605,384,D
2024-05-31MexicoBolivia,2024-05-31,Friendly in the United States,Bolivia,Mexico,0,1,1605,1800,-195,T2
2024-05-31MexicoBolivia,2024-05-31,Friendly in the United States,Mexico,Bolivia,1,0,1800,1605,195,T1
2024-06-01LesothoNamibia,2024-06-01,Friendly in South Africa,Lesotho,Namibia,1,1,1250,1373,-123,D
2024-06-01LesothoNamibia,2024-06-01,Friendly in South Africa,Namibia,Lesotho,1,1,1373,1250,123,D
2024-06-01TurkmenistanGreenland,2024-06-01,Friendly in Turkey,Turkmenistan,Greenland,5,0,1212,953,259,T1
2024-06-01TurkmenistanGreenland,2024-06-01,Friendly in Turkey,Greenland,Turkmenistan,0,5,953,1212,-259,T2
2024-06-02IndonesiaTanzania,2024-06-02,Friendly in Indonesia,Indonesia,Tanzania,0,0,1341,1343,-2,D
2024-06-02IndonesiaTanzania,2024-06-02,Friendly in Indonesia,Tanzania,Indonesia,0,0,1343,1341,2,D
2024-06-02Sint MaartenAnguilla,2024-06-02,Friendly in Sint Maarten,Sint Maarten,Anguilla,0,3,872,571,301,T2
2024-06-02Sint MaartenAnguilla,2024-06-02,Friendly in Sint Maarten,Anguilla,Sint Maarten,3,0,571,872,-301,T1
2024-06-03AlbaniaLiechtenstein,2024-06-03,Friendly in Hungary,Liechtenstein,Albania,0,3,959,1613,-654,T2
2024-06-03AlbaniaLiechtenstein,2024-06-03,Friendly in Hungary,Albania,Liechtenstein,3,0,1613,959,654,T1
2024-06-03CroatiaNorth Macedonia,2024-06-03,Friendly in Croatia,North Macedonia,Croatia,0,3,1552,1953,-401,T2
2024-06-03CroatiaNorth Macedonia,2024-06-03,Friendly in Croatia,Croatia,North Macedonia,3,0,1953,1552,401,T1
2024-06-03EnglandBosnia and Herzegovina,2024-06-03,Friendly in England,Bosnia and Herzegovina,England,0,3,1478,1999,-521,T2
2024-06-03EnglandBosnia and Herzegovina,2024-06-03,Friendly in England,England,Bosnia and Herzegovina,3,0,1999,1478,521,T1
2024-06-03GermanyUkraine,2024-06-03,Friendly in Germany,Germany,Ukraine,0,0,1921,1863,58,D
2024-06-03GermanyUkraine,2024-06-03,Friendly in Germany,Ukraine,Germany,0,0,1863,1921,-58,D
2024-06-03ScotlandGibraltar,2024-06-03,Friendly in Portugal,Gibraltar,Scotland,0,2,1047,1776,-729,T2
2024-06-03ScotlandGibraltar,2024-06-03,Friendly in Portugal,Scotland,Gibraltar,2,0,1776,1047,729,T1
2024-06-04AustriaSerbia,2024-06-04,Friendly in Austria,Austria,Serbia,2,1,1857,1788,69,T1
2024-06-04AustriaSerbia,2024-06-04,Friendly in Austria,Serbia,Austria,1,2,1788,1857,-69,T2
2024-06-04IrelandHungary,2024-06-04,Friendly in Ireland,Ireland,Hungary,2,1,1607,1842,-235,T1
2024-06-04IrelandHungary,2024-06-04,Friendly in Ireland,Hungary,Ireland,1,2,1842,1607,235,T2
2024-06-04ItalyTurkey,2024-06-04,Friendly in Italy,Italy,Turkey,0,0,1956,1750,206,D
2024-06-04ItalyTurkey,2024-06-04,Friendly in Italy,Turkey,Italy,0,0,1750,1956,-206,D
2024-06-04PortugalFinland,2024-06-04,Friendly in Portugal,Portugal,Finland,4,2,2013,1623,390,T1
2024-06-04PortugalFinland,2024-06-04,Friendly in Portugal,Finland,Portugal,2,4,1623,2013,-390,T2
2024-06-04RomaniaBulgaria,2024-06-04,Friendly in Romania,Bulgaria,Romania,0,0,1473,1664,-191,D
2024-06-04RomaniaBulgaria,2024-06-04,Friendly in Romania,Romania,Bulgaria,0,0,1664,1473,191,D
2024-06-04Sint MaartenBonaire,2024-06-04,Friendly in the Netherlands,Sint Maarten,Bonaire,3,1,840,842,-2,T1
2024-06-04Sint MaartenBonaire,2024-06-04,Friendly in the Netherlands,Bonaire,Sint Maarten,1,3,842,840,2,T2
2024-06-04SloveniaArmenia,2024-06-04,Friendly in Slovenia,Slovenia,Armenia,2,1,1739,1456,283,T1
2024-06-04SloveniaArmenia,2024-06-04,Friendly in Slovenia,Armenia,Slovenia,1,2,1456,1739,-283,T2
2024-06-04SwitzerlandEstonia,2024-06-04,Friendly in Switzerland,Estonia,Switzerland,0,4,1356,1804,-448,T2
2024-06-04SwitzerlandEstonia,2024-06-04,Friendly in Switzerland,Switzerland,Estonia,4,0,1804,1356,448,T1
2024-06-05Antigua and BarbudaBermuda,2024-06-05,World Cup qualifier in Antigua and Barbuda,Antigua and Barbuda,Bermuda,1,1,1012,1143,-131,D
2024-06-05Antigua and BarbudaBermuda,2024-06-05,World Cup qualifier in Antigua and Barbuda,Bermuda,Antigua and Barbuda,1,1,1143,1012,131,D
2024-06-05BelgiumMontenegro,2024-06-05,Friendly in Belgium,Montenegro,Belgium,0,2,1572,1986,-414,T2
2024-06-05BelgiumMontenegro,2024-06-05,Friendly in Belgium,Belgium,Montenegro,2,0,1986,1572,414,T1
